read0	RXN-7700
read952	SERINE-O-ACETTRAN-RXN
read953	HOMOSERINE-O-ACETYLTRANSFERASE-RXN
read954	GLUTAMATE-N-ACETYLTRANSFERASE-RXN
read955	5-AMINOLEVULINIC-ACID-SYNTHASE-RXN
read956	MALONYL-COA-ACP-TRANSACYL-RXN
read957	ACYLGPEACYLTRANS-RXN
read958	RXN-9652
read959	RXN-9648
read960	RXN1G-499
read961	RXN-9653
read962	RXN-9650
read963	RXN1G-445
read964	RXN-10059
read965	RXN-9654
read966	RXN-9651
read967	RXN1G-368
read968	RXN-9632
read969	HOMSUCTRAN-RXN
read970	7KAPSYN-RXN
read971	RXN-11484
read972	HISTONE-ACETYLTRANSFERASE-RXN
read973	RXN0-6705
read974	RXN-17015
read975	RXN-17012
read976	RXN-16032
read977	RXN0-5514
read978	RXN-17022
read979	RXN-17019
read980	RXN-1623
read981	RXN-17013
read982	RXN-17009
read983	1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN
read984	RXN-17023
read985	RXN-17020
read986	RXN-17014
read987	RXN-17024
read988	RXN-16076
read989	RXN-17729
read990	RXN-16067
read991	RXN-17010
read992	RXN-16077
read993	RXN-15043
read994	RXN-17011
read995	RXN-16118
read996	RXN-16025
read997	RXN-17008
read998	RXN-17021
read999	PYRUVFORMLY-RXN
read1000	RXN-19536
read1001	RXN-0
read1002	RXN-9939
read1003	RXN0-7165
read1004	DIAMACTRANS-RXN
read1005	SPERMACTRAN-RXN
read1006	RXN-12667
read1007	GENTAMICIN-2-N-ACETYLTRANSFERASE-RXN
read1008	RXN0-1147
read1009	MALTACETYLTRAN-RXN
read1010	PHOSACETYLTRANS-RXN
read1011	AMINOGLYCOSIDE-N3-ACETYLTRANSFERASE-RXN
read1012	AMINOGLYCOSIDE-N6-ACETYLTRANSFERASE-RXN
read1013	2.3.1.89-RXN
read1014	2.3.2.10-RXN
read1015	2.3.2.13-RXN
read1016	RXN-19236
read1017	RXN66-336
read1018	RXN-6601
read1019	GAMMA-GLUTAMYLTRANSFERASE-RXN
read1020	RXN-9157
read1021	RXN-18092
read1022	LYSYLTRANSFERASE-RXN
read1023	RXN-19145
read1024	RXN-17846
read1025	RXN-17847
read1026	LEUCYLTRANSFERASE-RXN
read1027	RXN-17848
read1028	RXN-17890
read1029	RXN-17891
read1030	RXN-17888
read1031	RXN-17889
read1032	ARGINYLTRANSFERASE-RXN
read1033	CITSYN-RXN
read1034	HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN
read1035	2-ISOPROPYLMALATESYN-RXN
read1036	HOMOCITRATE-SYNTHASE-RXN
read1037	RXN-2364
read1038	2-METHYLCITRATE-SYNTHASE-RXN
read1039	ATP-CITRATE-PRO-S--LYASE-RXN
read1040	MALSYN-RXN
read1041	RXN-14284
read1042	RXN0-5184
read1043	RXN-12171
read1044	GLYMALTOPHOSPHORYL-RXN
read1045	RXN-14353
read1046	RXN-14285
read1047	RXN0-5182
read1048	GLYCOPHOSPHORYL-RXN
read1049	RXN-1826
read1050	RXN-14286
read1051	RXN-9025
read1052	RXN-12392
read1053	RXN-7668
read1054	CELLULOSE-SYNTHASE-UDP-FORMING-RXN
read1055	RXN-11348
read1056	2.4.1.129-RXN
read1057	RXN-15521
read1058	RXN-11291
read1059	RXN-11350
read1060	RXN-16650
read1061	RXN-14712
read1062	SUCROSE-PHOSPHATE-SYNTHASE-RXN
read1063	TREHALOSE6PSYN-RXN
read1064	RXN-7669
read1065	RXN-18777
read1066	RXN-7710
read1067	RXN-14371
read1068	GLYCOGEN-BRANCH-RXN
read1069	RXN-14372
read1070	UDPMANACATRANS-RXN
read1071	LIPIDADISACCHARIDESYNTH-RXN
read1072	TEICHOICSYN2-RXN
read1073	CELLOBIOSE-PHOSPHORYLASE-RXN
read1074	2.4.1.208-RXN
read1075	GLYCOGENSYN-RXN
read1076	2.4.1.211-RXN
read1077	NACGLCTRANS-RXN
read1078	RXN-11029
read1079	RXN-11346
read1080	RXN-8976
read1081	2.4.1.230-RXN
read1082	RXN-15358
read1083	AMYLOMALT-RXN
read1084	RXN-9023
read1085	RXN-1828
read1086	RXN-12193
read1087	RXN-14260
read1088	RXN-12391
read1089	RXN-14354
read1090	RXN-19947
read1091	RXN-14261
read1092	RXN-6501
read1093	RXN-11789
read1094	RXN-8851
read1095	RXN-12041
read1096	RXN-12038
read1097	RXN-12627
read1098	RXN-12977
read1099	RXN-13597
read1100	RXN-11077
read1101	RXN-11070
read1102	RXN-15117
read1103	RXN-15118
read1104	RXN-15202
read1105	RXN-15203
read1106	RXN-15204
read1107	RXN-15406
read1108	2.4.1.157-RXN
read1109	AMYLOSUCRASE-RXN
read1110	RXN0-5126
read1111	ALPHAALPHA-TREHALOSE-PHOSPHORYLASE-RXN
read1112	SUCROSE-PHOSPHORYLASE-RXN
read1113	RXN-18272
read1114	CERAMIDE-GLUCOSYLTRANSFERASE-RXN
read1115	RXN-7793
read1116	RXN-16602
read1117	2.4.1.83-RXN
read1118	DEOXYGUANPHOSPHOR-RXN
read1119	XANTHOSINEPHOSPHORY-RXN
read1120	DEOXYADENPHOSPHOR-RXN
read1121	ADENPHOSPHOR-RXN
read1122	RXN0-5199
read1123	INOPHOSPHOR-RXN
read1124	PNP-RXN
read1125	RXN-11743
read1126	RXN-7001
read1127	RXN-11715
read1128	DEOXYINOPHOSPHOR-RXN
read1129	RXN-14029
read1130	OROPRIBTRANS-RXN
read1131	PRPPAMIDOTRANS-RXN
read1132	ATPPHOSPHORIBOSYLTRANS-RXN
read1133	PRTRANS-RXN
read1134	QUINOPRIBOTRANS-RXN
read1135	THYM-PHOSPH-RXN
read1136	URA-PHOSPH-RXN
read1137	URPHOS-RXN
read1138	RXN-19300
read1139	RXN-19301
read1140	DMBPPRIBOSYLTRANS-RXN
read1141	RXN-19298
read1142	RXN-19295
read1143	RXN-19316
read1144	RXN-19299
read1145	RXN-19306
read1146	XANPRIBOSYLTRAN-RXN
read1147	RXN-14304
read1148	5-METHYLTHIOADENOSINE-PHOSPHORYLASE-RXN
read1149	RXN0-1321
read1150	QUEUOSINE-TRNA-RIBOSYLTRANSFERASE-RXN
read1151	2.4.2.31-RXN
read1152	RXN-11078
read1153	RXN-11091
read1154	2.7.8.25-RXN
read1155	RXN0-3521
read1156	ADENPRIBOSYLTRAN-RXN
read1157	RXN-14270
read1158	HYPOXANPRIBOSYLTRAN-RXN
read1159	GUANPRIBOSYLTRAN-RXN
read1160	URACIL-PRIBOSYLTRANS-RXN
read1161	KDOTRANS-RXN
read1162	KDOTRANS2-RXN
read1163	RXN-11323
read1164	RXN-11326
read1165	RXN-11327
read1166	RXN-13028
read1167	RXN0-1342
read1168	GPPSYN-RXN
read1169	FPPSYN-RXN
read1170	RXN-12238
read1171	RXN-10009
read1172	RXN-15734
read1173	RXN-15264
read1174	H2PTEROATESYNTH-RXN
read1175	SPERMIDINESYN-RXN
read1176	RXN-19369
read1177	RXN-19339
read1178	RXN-19335
read1179	RXN-19368
read1180	BTUR2-RXN
read1181	RXN-15680
read1182	RXN-19600
read1183	RXN-18407
read1184	RXN-19611
read1185	RXN-19573
read1186	GST-RXN
read1187	RXN-11663
read1188	GSHTRAN-RXN
read1189	RXN-19626
read1190	RXN-19601
read1191	RXN-13673
read1192	RXN-18405
read1193	RXNQT-4363
read1194	RXN-19610
read1195	2.5.1.19-RXN
read1196	RXN-13162
read1197	ALKYLGLYCERONE-PHOSPHATE-SYNTHASE-RXN
read1198	FARNESYLTRANSTRANSFERASE-RXN
read1199	RXN-12610
read1200	RXN-12611
read1201	THI-P-SYN-RXN
read1202	TRANS-HEXAPRENYLTRANSTRANSFERASE-RXN
read1203	RXN-8999
read1204	RXN-13323
read1205	2.5.1.39-RXN
read1206	RXN-11368
read1207	RXN-9003
read1208	RXN-9222
read1209	4OHBENZOATE-OCTAPRENYLTRANSFER-RXN
read1210	RXN-9230
read1211	2.5.1.44-RXN
read1212	2.5.1.46-RXN
read1213	RXN-12726
read1214	ACSERLY-RXN
read1215	RXN-9384
read1216	RXN-18602
read1217	CYSPH-RXN
read1218	O-SUCCHOMOSERLYASE-RXN
read1219	O-ACETYLHOMOSERINE-THIOL-LYASE-RXN
read1220	ACETYLHOMOSER-CYS-RXN
read1221	DAHPSYN-RXN
read1222	KDO-8PSYNTH-RXN
read1223	N-ACETYLNEURAMINATE-SYNTHASE-RXN
read1224	S-ADENMETSYN-RXN
read1225	OHMETHYLBILANESYN-RXN
read1226	RXN-7674
read1227	RXN1F-66
read1228	RXN-7673
read1229	RXN-7663
read1230	2.5.1.68-RXN
read1231	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN
read1232	QUINOLINATE-SYNTHA-RXN
read1233	RXN-9204
read1234	RXN-9217
read1235	RXN-9360
read1236	RXN-11047
read1237	RXN-9358
read1238	RXN-9190
read1239	RXN-19668
read1240	DMK-RXN
read1241	RXN-9365
read1242	RXN-9359
read1243	RXN0-6274
read1244	RXN-11108
read1245	LUMAZINESYN-RXN
read1246	RXN-11488
read1247	RIBOFLAVIN-SYN-RXN
read1248	RXN-8992
read1249	RXN-10002
read1250	RXN-11737
read1251	RXN-13697
read1252	RXN-10814
read1253	ASPAMINOTRANS-RXN
read1254	RXN-8953
read1255	RXN-15007
read1256	ACETYLORNTRANSAM-RXN
read1257	ORNITHINE--OXO-ACID-AMINOTRANSFERASE-RXN
read1258	ORNITHINE-GLU-AMINOTRANSFERASE-RXN
read1259	L-GLN-FRUCT-6-P-AMINOTRANS-RXN
read1260	SUCCINYLDIAMINOPIMTRANS-RXN
read1261	2.6.1.18-RXN
read1262	RXN-2901
read1263	GABATRANSAM-RXN
read1264	RXN-13698
read1265	ALANINE-AMINOTRANSFERASE-RXN
read1266	D-ALANINE-AMINOTRANSFERASE-RXN
read1267	2.6.1.22-RXN
read1268	L-LYSINE-AMINOTRANSFERASE-RXN
read1269	2.6.1.37-RXN
read1270	BRANCHED-CHAINAMINOTRANSFERVAL-RXN
read1271	BRANCHED-CHAINAMINOTRANSFERILEU-RXN
read1272	BRANCHED-CHAINAMINOTRANSFERLEU-RXN
read1273	ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN
read1274	SERINE--GLYOXYLATE-AMINOTRANSFERASE-RXN
read1275	SERINE-GLYOXYLATE-AMINOTRANSFERASE-RXN
read1276	2.6.1.46-RXN
read1277	SERINE--PYRUVATE-AMINOTRANSFERASE-RXN
read1278	PSERTRANSAMPYR-RXN
read1279	PSERTRANSAM-RXN
read1280	2.6.1.57-RXN
read1281	TYROSINE-AMINOTRANSFERASE-RXN
read1282	RXN-15200
read1283	RFFTRANS-RXN
read1284	DAPASYN-RXN
read1285	VALINE-PYRUVATE-AMINOTRANSFER-RXN
read1286	R101-RXN
read1287	2.6.1.82-RXN
read1288	RXN-6423
read1289	RXN-7737
read1290	PABASYN-RXN
read1291	HISTAMINOTRANS-RXN
read1292	RXN-15376
read1293	RXN0-1863
read1294	RXN-18319
read1295	RXN-9999
read1296	RXN-13328
read1297	RXN-6902
read1298	PDXJ-RXN
read1299	GLUCOKIN-RXN
read1300	HEXOKINASE-RXN
read1301	5-METHYLTHIORIBOSE-KINASE-RXN
read1302	6-PHOSPHOFRUCTO-2-KINASE-RXN
read1303	DIACYLGLYKIN-RXN
read1304	6PFRUCTPHOS-RXN
read1305	DEOXYGUANOSINE-KINASE-RXN
read1306	GLUCONOKIN-RXN
read1307	TETRAACYLDISACC4KIN-RXN
read1308	SEDOHEPTULOKINASE-RXN
read1309	TAGAKIN-RXN
read1310	2.7.1.148-RXN
read1311	RIBOKIN-RXN
read1312	RXN-14223
read1313	RXN-14063
read1314	COBINAMIDEKIN-RXN
read1315	2.7.1.156-RXN
read1316	RXN0-5116
read1317	RIBULOKIN-RXN
read1318	RXN-9297
read1319	RXN-18662
read1320	2.7.1.157-RXN
read1321	RXN-16750
read1322	RXN-11328
read1323	RXN0-4341
read1324	RXN-11364
read1325	XYLULOKIN-RXN
read1326	RXN0-4621
read1327	RXN-12960
read1328	RXN-12979
read1329	RXN-8626
read1330	RXN-15297
read1331	PHOSPHORIBULOKINASE-RXN
read1332	ADENOSINE-KINASE-RXN
read1333	DURIDKI-RXN
read1334	THYKI-RXN
read1335	NAD-KIN-RXN
read1336	DEPHOSPHOCOAKIN-RXN
read1337	ADENYLYLSULFKIN-RXN
read1338	RIBOFLAVINKIN-RXN
read1339	RXN-18510
read1340	ERYTHRITOL-KINASE-RXN
read1341	GLYCERONE-KINASE-RXN
read1342	GLYCEROL-KIN-RXN
read1343	GLY3KIN-RXN
read1344	PANTOTHENATE-KIN-RXN
read1345	PNKIN-RXN
read1346	PYRAMKIN-RXN
read1347	PYRIDOXKIN-RXN
read1348	HOMOSERKIN-RXN
read1349	RXN-19915
read1350	FRUCTOKINASE-RXN
read1351	RXN-14207
read1352	PEPDEPHOS-RXN
read1353	RXN-14192
read1354	RXN-14117
read1355	DEOXYGLUCONOKIN-RXN
read1356	D-RIBULOKIN-RXN
read1357	URIDINEKIN-RXN
read1358	URKI-RXN
read1359	OHMETPYRKIN-RXN
read1360	RHAMNULOKIN-RXN
read1361	THIAZOLSYN3-RXN
read1362	FUCULOKIN-RXN
read1363	FUCOKINASE-RXN
read1364	LYXK-RXN
read1365	1PFRUCTPHOSN-RXN
read1366	DEHYDDEOXGALACTKIN-RXN
read1367	N-ACETYLGLUCOSAMINE-KINASE-RXN
read1368	GALACTOKIN-RXN
read1369	2.7.1.63-RXN
read1370	UNDECAPRENOL-KINASE-RXN
read1371	SHIKIMATE-KINASE-RXN
read1372	STREPTOMYCIN-6-KINASE-RXN
read1373	DEOXYCYTIDINE-KINASE-RXN
read1374	DEOXYADENOSINE-KINASE-RXN
read1375	RXN-14098
read1376	RXN-14099
read1377	RXN-14100
read1378	RXN-14093
read1379	GLUCOSAMINE-KINASE-RXN
read1380	PSEUDOURIDINE-KINASE-RXN
read1381	2.7.1.90-RXN
read1382	5-DEHYDRO-2-DEOXYGLUCONOKINASE-RXN
read1383	KANAMYCIN-KINASE-RXN
read1384	2.7.10.1-RXN
read1385	PROTEIN-KINASE-RXN
read1386	2.7.13.3-RXN
read1387	RXN8J2-140
read1388	ACETATEKIN-RXN
read1389	PROPKIN-RXN
read1390	GLUTKIN-RXN
read1391	CARBAMATE-KINASE-RXN
read1392	PHOSGLYPHOS-RXN
read1393	ASPARTATEKIN-RXN
read1394	BUTYRATE-KINASE-RXN
read1395	RXN-15005
read1396	ACETYLGLUTKIN-RXN
read1397	2.7.3.9-RXN
read1398	POLYPHOSPHATE-KINASE-RXN
read1399	RXN-7913
read1400	RXN-11832
read1401	RXN-12002
read1402	THI-P-KIN-RXN
read1403	PHOSPHOMEVALONATE-KINASE-RXN
read1404	RXN0-1401
read1405	ADENYL-KIN-RXN
read1406	DADPKIN-RXN
read1407	NUCLEOSIDE-DIP-KIN-RXN
read1408	UDPKIN-RXN
read1409	CDPKIN-RXN
read1410	GDPKIN-RXN
read1411	DUDPKIN-RXN
read1412	RXN-14228
read1413	DCDPKIN-RXN
read1414	RXN-14120
read1415	DTDPKIN-RXN
read1416	DGDPKIN-RXN
read1417	PYRIMSYN3-RXN
read1418	GUANYL-KIN-RXN
read1419	DTMPKI-RXN
read1420	PRPPSYN-RXN
read1421	THIAMIN-PYROPHOSPHOKINASE-RXN
read1422	RXN-15733
read1423	H2PTERIDINEPYROPHOSPHOKIN-RXN
read1424	GDPPYPHOSKIN-RXN
read1425	GTPPYPHOSKIN-RXN
read1426	GALACTURIDYLYLTRANS-RXN
read1427	2.7.7.13-RXN
read1428	2.7.7.15-RXN
read1429	NICONUCADENYLYLTRAN-RXN
read1430	POLYNUCLEOTIDE-ADENYLYLTRANSFERASE-RXN
read1431	FADSYN-RXN
read1432	RXN-18511
read1433	NAG1P-URIDYLTRANS-RXN
read1434	DTDPGLUCOSEPP-RXN
read1435	GLUC1PADENYLTRANS-RXN
read1436	PANTEPADENYLYLTRAN-RXN
read1437	2.7.7.33-RXN
read1438	CPM-KDOSYNTH-RXN
read1439	2.7.7.39-RXN
read1440	RXN-12720
read1441	SULFATE-ADENYLYLTRANS-RXN
read1442	RXN0-5515
read1443	CDPDIGLYSYN-RXN
read1444	GSADENYLATION-RXN
read1445	RXN-9990
read1446	STREPTOMYCIN-3-ADENYLYLTRANSFERASE-RXN
read1447	RNA-DIRECTED-DNA-POLYMERASE-RXN
read1448	ATP-ADENYLYLTRANSFERASE-RXN
read1449	RXN0-6482
read1450	TRNA-NUCLEOTIDYLTRANSFERASE-RXN
read1451	RXN0-6481
read1452	DHBAMPLIG-RXN
read1453	URITRANS-RXN
read1454	DNA-DIRECTED-RNA-POLYMERASE-RXN
read1455	2.7.7.60-RXN
read1456	2.7.7.61-RXN
read1457	COBINPGUANYLYLTRANS-RXN
read1458	RXN0-5359
read1459	RXN-9101
read1460	RXN-8077
read1461	DNA-DIRECTED-DNA-POLYMERASE-RXN
read1462	RXN0-4342
read1463	RXN-11363
read1464	TRNA-CYTIDYLYLTRANSFERASE-RXN
read1465	RXN-9789
read1466	RXN-8344
read1467	RXN0-6254
read1468	RXN-16456
read1469	RXN-16427
read1470	RXN0-262
read1471	2.7.7.8-RXN
read1472	RXN-12239
read1473	RXN-13760
read1474	RXN-14338
read1475	RXN-14569
read1476	GLUC1PURIDYLTRANS-RXN
read1477	TEICHOICSYN4-RXN
read1478	RXN-8975
read1479	PHOSNACMURPENTATRANS-RXN
read1480	RXN-11347
read1481	RXN-18008
read1482	RXN-18007
read1483	RXN-18380
read1484	PGLYCEROLTRANSI-RXN
read1485	2.7.8.24-RXN
read1486	RXN-19303
read1487	RXN-19318
read1488	RXN-19297
read1489	RXN-19307
read1490	RXN-19304
read1491	COBALAMIN5PSYN-RXN
read1492	RXN-19308
read1493	RXN-19305
read1494	COBALAMINSYN-RXN
read1495	RXN-19302
read1496	RXN-19296
read1497	RXN-8078
read1498	GLCNACPTRANS-RXN
read1499	RXN-17957
read1500	RXN-17954
read1501	RXN0-6732
read1502	RXN-8141
read1503	PHOSPHAGLYPSYN-RXN
read1504	2.7.8.6-RXN
read1505	RXN-19493
read1506	RXN-16759
read1507	RXN-19477
read1508	HOLO-ACP-SYNTH-RXN
read1509	RXN-10994
read1510	RXN-15889
read1511	ENTDB-RXN
read1512	RXN-10674
read1513	PHOSPHASERSYN-RXN
read1514	PYRUVATEORTHOPHOSPHATE-DIKINASE-RXN
read1515	PEPSYNTH-RXN
read1516	2.7.9.3-RXN
read1517	THIOSULFATE-SULFURTRANSFERASE-RXN
read1518	RXN0-6359
read1519	RXN-19040
read1520	THIAZOLSYN2-RXN
read1521	RXN-18694
read1522	RXN-8342
read1523	MERCAPYSTRANS-RXN
read1524	2.8.1.6-RXN
read1525	RXN-9787
read1526	RXN-20037
read1527	RXN-12588
read1528	RXN-14385
read1529	RXN-15881
read1530	RXN0-949
read1531	RXN-14957
read1532	RXN-14950
read1533	RXN-14959
read1534	R11-RXN
read1535	PROPIONATE-COA-TRANSFERASE-RXN
read1536	PROPIONLACT-RXN
read1537	RXN-15723
read1538	RXN-15724
read1539	LACCOA-RXN
read1540	CITTRANS-RXN
read1541	2.8.3.10-RXN
read1542	RXN-1082
read1543	GLUTACONATE-COA-TRANSFERASE-RXN
read1544	RXN0-1382
read1545	RXN-19490
read1546	RXN-19897
read1547	2.8.3.17-RXN
read1548	RXN-19895
read1549	RXN-8807
read1550	RXN0-7075
read1551	RXN-8966
read1552	RXN-14935
read1553	RXN-8987
read1554	RXN0-3601
read1555	RXN-14936
read1556	3-OXOACID-COA-TRANSFERASE-RXN
read1557	RXNI-2
read1558	RXN-10085
read1559	3-OXOADIPATE-COA-TRANSFERASE-RXN
read1560	R8-RXN
read1561	ACECOATRANS-RXN
read1562	RXN-15727
read1563	ACETOACETYL-COA-TRANSFER-RXN
read1564	2.8.3.9-RXN
read1565	RXN0-5063
read1566	RXN0-6366
read1567	RXN-14531
read1568	2.9.1.1-RXN
read1569	CARBOXYLESTERASE-RXN
read1570	RXN18C3-61
read1571	RXN-10711
read1572	RXN-12252
read1573	RXNQT-4366
read1574	RXN-10767
read1575	RXN-12575
read1576	RETINYL-PALMITATE-ESTERASE-RXN
read1577	3.1.1.64-RXN
read1578	RXN-2102
read1579	RXN-19782
read1580	GLUCONOLACT-RXN
read1581	RXN-8783
read1582	RXN-10083
read1583	3-OXOADIPATE-ENOL-LACTONASE-RXN
read1584	RXN-16637
read1585	AMINOCYL-TRNA-HYDROLASE-RXN
read1586	RXN-12579
read1587	RXN-12086
read1588	TRIACYLGLYCEROL-LIPASE-RXN
read1589	6PGLUCONOLACT-RXN
read1590	RXN-12430
read1591	RXN0-6952
read1592	PHOSPHOLIPASE-A1-RXN
read1593	RXN-16139
read1594	RXN-15067
read1595	RXN-17736
read1596	PHOSPHOLIPASE-A2-RXN
read1597	RXN-15068
read1598	RXN-15065
read1599	RXN0-6725
read1600	RXN-16138
read1601	RXN-17735
read1602	CEPHALOSPORIN-C-DEACETYLASE-RXN
read1603	RXN-9868
read1604	RXN-9857
read1605	CARBOXYMETHYLENEBUTENOLIDASE-RXN
read1606	RXN-9890
read1607	RXN-9887
read1608	DIENELACHYDRO-RXN
read1609	RXN-15035
read1610	LYSOPHOSPHOLIPASE-RXN
read1611	RXN-19312
read1612	RXN-13181
read1613	RXN-13182
read1614	MCPMETEST-RXN
read1615	3.1.1.73-RXN
read1616	3.1.1.75-RXN
read1617	RXN-10052
read1618	RXN-10049
read1619	3.1.1.81-RXN
read1620	RXN-10050
read1621	RXN-10047
read1622	RXN-10051
read1623	RXN-10048
read1624	RXN-11483
read1625	3.1.11.1-RXN
read1626	3.1.11.2-RXN
read1627	RXN0-2605
read1628	3.1.11.6-RXN
read1629	RXN-15047
read1630	3.1.13.3-RXN
read1631	RXN0-6483
read1632	RXN0-6484
read1633	3.1.13.5-RXN
read1634	S-FORMYLGLUTATHIONE-HYDROLASE-RXN
read1635	RXN-9550
read1636	RXN-10727
read1637	RXN-7902
read1638	RXN-13011
read1639	RXN-9551
read1640	RXN-12973
read1641	RXN-9548
read1642	3.1.2.14-RXN
read1643	RXN-9555
read1644	RXN-17108
read1645	RXN-9549
read1646	RXN-10708
read1647	RXN-18840
read1648	ACYL-COA-HYDROLASE-RXN
read1649	3.1.2.21-RXN
read1650	RXN-9311
read1651	GLYOXII-RXN
read1652	RXN-7919
read1653	3.1.21.2-RXN
read1654	3.1.21.3-RXN
read1655	3.1.21.4-RXN
read1656	3.1.21.5-RXN
read1657	3.1.21.7-RXN
read1658	3.1.22.4-RXN
read1659	3.1.26.11-RXN
read1660	RXN0-6523
read1661	3.1.26.12-RXN
read1662	RXN0-6521
read1663	RXN0-6478
read1664	RXN0-6522
read1665	RXN0-6485
read1666	3.1.26.3-RXN
read1667	3.1.26.4-RXN
read1668	RXN0-6480
read1669	3.1.26.5-RXN
read1670	3.1.26.8-RXN
read1671	ALKAPHOSPHA-RXN
read1672	RXN-5822
read1673	RXN-8748
read1674	F16BDEPHOS-RXN
read1675	TREHALOSEPHOSPHA-RXN
read1676	RXN1G-1438
read1677	RXN1G-1435
read1678	RXN1G-1439
read1679	RXN1G-1436
read1680	RXN1G-1437
read1681	HISTIDPHOS-RXN
read1682	3.1.3.16-RXN
read1683	GPH-RXN
read1684	ACID-PHOSPHATASE-RXN
read1685	SUGAR-PHOSPHATASE-RXN
read1686	RXN-10954
read1687	RXN-10949
read1688	RXN-7253
read1689	MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN
read1690	RXN0-5408
read1691	RXN-10952
read1692	RXN-10953
read1693	RXN-7241
read1694	PGPPHOSPHA-RXN
read1695	RXN-13313
read1696	PSERPHOSPHA-RXN
read1697	RXN0-5114
read1698	SEDOHEPTULOSE-BISPHOSPHATASE-RXN
read1699	4-NITROPHENYLPHOSPHATASE-RXN
read1700	KDO-8PPHOSPHAT-RXN
read1701	PROTEIN-TYROSINE-PHOSPHATASE-RXN
read1702	RXN-7609
read1703	RXN-14227
read1704	RXN-14025
read1705	RXN-14026
read1706	5-NUCLEOTID-RXN
read1707	AMP-DEPHOSPHORYLATION-RXN
read1708	RXN-7607
read1709	XMPXAN-RXN
read1710	RXN-5841
read1711	RXN-14090
read1712	3-NUCLEOTID-RXN
read1713	RXN-14115
read1714	RXN-14126
read1715	RXN-14124
read1716	325-BISPHOSPHATE-NUCLEOTIDASE-RXN
read1717	3.1.3.70-RXN
read1718	R229-RXN
read1719	RXN-19322
read1720	RXN-19314
read1721	RXN-19326
read1722	RXN-19323
read1723	RXN-19319
read1724	RXN-19315
read1725	RXN-8770
read1726	RXN-19324
read1727	RXN-19320
read1728	RXN-19313
read1729	RXN-16788
read1730	RXN-19310
read1731	3.1.3.77-RXN
read1732	RXN0-1001
read1733	RXN0-4361
read1734	RXN-11365
read1735	R83-RXN
read1736	RXN0-3741
read1737	RXN-14161
read1738	RXN-14142
read1739	THYMIDYLATE-5-PHOSPHATASE-RXN
read1740	RXN0-5292
read1741	RXN-14143
read1742	RXN-14475
read1743	3.1.31.1-RXN
read1744	RXN-15212
read1745	SPHINGOMYELIN-PHOSPHODIESTERASE-RXN
read1746	RXN-14112
read1747	RXN-14091
read1748	RXN-14064
read1749	CYCPHOSDIESTER-RXN
read1750	RXN-14113
read1751	RXN-17737
read1752	RXN-17734
read1753	PHOSPHOLIPASE-C-RXN
read1754	RXN-17738
read1755	RXN-17750
read1756	3.1.4.37-RXN
read1757	RXN-12058
read1758	RXN-12059
read1759	RXN-12060
read1760	RXN-12057
read1761	RXN-14073
read1762	GLYCPDIESTER-RXN
read1763	RXN-14160
read1764	RXN-14136
read1765	RXN0-6710
read1766	DGTPTRIPHYDRO-RXN
read1767	ARYLSULFAT-RXN
read1768	3.1.6.12-RXN
read1769	3.1.6.14-RXN
read1770	RXN-11570
read1771	CHOLINE-SULFATASE-RXN
read1772	CEREBROSIDE-SULFATASE-RXN
read1773	RXN0-6427
read1774	PPGPPSYN-RXN
read1775	PHOSPHONOACETALDEHYDE-HYDROLASE-RXN
read1776	3.11.1.2-RXN
read1777	RXN0-5181
read1778	RXN-1823
read1779	ALPHA-AMYL-RXN
read1780	3.2.1.1-RXN
read1781	3.2.1.10-RXN
read1782	3.2.1.11-RXN
read1783	MALTOSE-6-PHOSPHATE-GLUCOSIDASE-RXN
read1784	ENDOGLYCOSYLCERAMIDASE-RXN
read1785	RXN-12344
read1786	3.2.1.136-RXN
read1787	3.2.1.139-RXN
read1788	RXN-14370
read1789	3.2.1.14-RXN
read1790	3.2.1.141-RXN
read1791	3.2.1.156-RXN
read1792	3.2.1.17-RXN
read1793	RXN0-5216
read1794	RXN-12174
read1795	RXN0-5001
read1796	RXN-12402
read1797	3.2.1.18-RXN
read1798	RXN-16512
read1799	RXN-16485
read1800	RXN-14021
read1801	RXN-12177
read1802	RXN-13574
read1803	RXN-14281
read1804	MALTODEXGLUCOSID-RXN
read1805	RXN-14282
read1806	RXN-14283
read1807	RXN0-5183
read1808	RXN-15910
read1809	RXN-10769
read1810	RXN18C3-14
read1811	RXN-18846
read1812	RXN-13602
read1813	RXN-10773
read1814	RXN-9674
read1815	RXN-14179
read1816	RXN-13603
read1817	RXN-8036
read1818	3.2.1.21-RXN
read1819	RXN-5341
read1820	RXN-12088
read1821	ALPHAGALACTOSID-RXN
read1822	RXN-17830
read1823	RXN-11501
read1824	3.2.1.23-RXN
read1825	RXN-12400
read1826	KETOLACTOSE-RXN
read1827	RXN-12398
read1828	RXN-19765
read1829	RXN-12399
read1830	3.2.1.24-RXN
read1831	RXN-18913
read1832	3.2.1.25-RXN
read1833	3.2.1.48-RXN
read1834	RXN-9985
read1835	TREHALA-RXN
read1836	BETA-GLUCURONID-RXN
read1837	RXN-15289
