read0	RXN-7700
read967	DEOXYADENPHOSPHOR-RXN
read968	ADENPHOSPHOR-RXN
read969	RXN0-5199
read970	INOPHOSPHOR-RXN
read971	PNP-RXN
read972	RXN-11743
read973	RXN-7001
read974	RXN-11715
read975	DEOXYINOPHOSPHOR-RXN
read976	RXN-14029
read977	OROPRIBTRANS-RXN
read978	PRPPAMIDOTRANS-RXN
read979	ATPPHOSPHORIBOSYLTRANS-RXN
read980	PRTRANS-RXN
read981	QUINOPRIBOTRANS-RXN
read982	THYM-PHOSPH-RXN
read983	URA-PHOSPH-RXN
read984	URPHOS-RXN
read985	RXN-19300
read986	RXN-19301
read987	DMBPPRIBOSYLTRANS-RXN
read988	RXN-19298
read989	RXN-19295
read990	RXN-19316
read991	RXN-19299
read992	RXN-19306
read993	XANPRIBOSYLTRAN-RXN
read994	RXN-14304
read995	5-METHYLTHIOADENOSINE-PHOSPHORYLASE-RXN
read996	RXN0-1321
read997	QUEUOSINE-TRNA-RIBOSYLTRANSFERASE-RXN
read998	2.4.2.31-RXN
read999	RXN-11078
read1000	RXN-11091
read1001	2.7.8.25-RXN
read1002	RXN0-3521
read1003	ADENPRIBOSYLTRAN-RXN
read1004	RXN-14270
read1005	HYPOXANPRIBOSYLTRAN-RXN
read1006	GUANPRIBOSYLTRAN-RXN
read1007	URACIL-PRIBOSYLTRANS-RXN
read1008	KDOTRANS-RXN
read1009	KDOTRANS2-RXN
read1010	RXN-11323
read1011	RXN-11326
read1012	RXN-11327
read1013	RXN-13028
read1014	RXN0-1342
read1015	GPPSYN-RXN
read1016	FPPSYN-RXN
read1017	RXN-10009
read1018	RXN-15734
read1019	RXN-15264
read1020	H2PTEROATESYNTH-RXN
read1021	SPERMIDINESYN-RXN
read1022	RXN-19369
read1023	RXN-19339
read1024	RXN-19335
read1025	RXN-19368
read1026	BTUR2-RXN
read1027	RXN-15680
read1028	RXN-19600
read1029	RXN-18407
read1030	RXN-19611
read1031	RXN-19573
read1032	GST-RXN
read1033	RXN-11663
read1034	GSHTRAN-RXN
read1035	RXN-19626
read1036	RXN-19601
read1037	RXN-13673
read1038	RXN-18405
read1039	RXNQT-4363
read1040	RXN-19610
read1041	2.5.1.19-RXN
read1042	RXN-13162
read1043	FARNESYLTRANSTRANSFERASE-RXN
read1044	RXN-12610
read1045	RXN-12611
read1046	THI-P-SYN-RXN
read1047	TRANS-HEXAPRENYLTRANSTRANSFERASE-RXN
read1048	RXN-8999
read1049	RXN-13323
read1050	2.5.1.39-RXN
read1051	RXN-11368
read1052	RXN-9003
read1053	RXN-9222
read1054	4OHBENZOATE-OCTAPRENYLTRANSFER-RXN
read1055	RXN-9230
read1056	2.5.1.44-RXN
read1057	2.5.1.46-RXN
read1058	RXN-12726
read1059	ACSERLY-RXN
read1060	RXN-9384
read1061	RXN-18602
read1062	CYSPH-RXN
read1063	O-SUCCHOMOSERLYASE-RXN
read1064	O-ACETYLHOMOSERINE-THIOL-LYASE-RXN
read1065	ACETYLHOMOSER-CYS-RXN
read1066	DAHPSYN-RXN
read1067	KDO-8PSYNTH-RXN
read1068	N-ACETYLNEURAMINATE-SYNTHASE-RXN
read1069	S-ADENMETSYN-RXN
read1070	OHMETHYLBILANESYN-RXN
read1071	2.5.1.68-RXN
read1072	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN
read1073	QUINOLINATE-SYNTHA-RXN
read1074	RXN-9204
read1075	RXN-9217
read1076	RXN-9360
read1077	RXN-11047
read1078	RXN-9358
read1079	RXN-9190
read1080	RXN-19668
read1081	DMK-RXN
read1082	RXN-9365
read1083	RXN-9359
read1084	RXN0-6274
read1085	RXN-11108
read1086	LUMAZINESYN-RXN
read1087	RIBOFLAVIN-SYN-RXN
read1088	RXN-8992
read1089	RXN-10002
read1090	RXN-11737
read1091	RXN-13697
read1092	RXN-10814
read1093	ASPAMINOTRANS-RXN
read1094	RXN-15007
read1095	ACETYLORNTRANSAM-RXN
read1096	ORNITHINE--OXO-ACID-AMINOTRANSFERASE-RXN
read1097	ORNITHINE-GLU-AMINOTRANSFERASE-RXN
read1098	L-GLN-FRUCT-6-P-AMINOTRANS-RXN
read1099	SUCCINYLDIAMINOPIMTRANS-RXN
read1100	2.6.1.18-RXN
read1101	RXN-2901
read1102	GABATRANSAM-RXN
read1103	RXN-13698
read1104	ALANINE-AMINOTRANSFERASE-RXN
read1105	D-ALANINE-AMINOTRANSFERASE-RXN
read1106	2.6.1.37-RXN
read1107	BRANCHED-CHAINAMINOTRANSFERVAL-RXN
read1108	BRANCHED-CHAINAMINOTRANSFERILEU-RXN
read1109	BRANCHED-CHAINAMINOTRANSFERLEU-RXN
read1110	ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN
read1111	SERINE--GLYOXYLATE-AMINOTRANSFERASE-RXN
read1112	SERINE-GLYOXYLATE-AMINOTRANSFERASE-RXN
read1113	2.6.1.46-RXN
read1114	SERINE--PYRUVATE-AMINOTRANSFERASE-RXN
read1115	PSERTRANSAMPYR-RXN
read1116	PSERTRANSAM-RXN
read1117	2.6.1.57-RXN
read1118	TYROSINE-AMINOTRANSFERASE-RXN
read1119	RXN-15200
read1120	RFFTRANS-RXN
read1121	DAPASYN-RXN
read1122	VALINE-PYRUVATE-AMINOTRANSFER-RXN
read1123	R101-RXN
read1124	RXN-7737
read1125	PABASYN-RXN
read1126	HISTAMINOTRANS-RXN
read1127	RXN-15376
read1128	RXN0-1863
read1129	RXN-18319
read1130	RXN-9999
read1131	RXN-13328
read1132	RXN-6902
read1133	PDXJ-RXN
read1134	GLUCOKIN-RXN
read1135	HEXOKINASE-RXN
read1136	5-METHYLTHIORIBOSE-KINASE-RXN
read1137	DIACYLGLYKIN-RXN
read1138	6PFRUCTPHOS-RXN
read1139	GLUCONOKIN-RXN
read1140	TETRAACYLDISACC4KIN-RXN
read1141	SEDOHEPTULOKINASE-RXN
read1142	2.7.1.148-RXN
read1143	RIBOKIN-RXN
read1144	RXN-14223
read1145	RXN-14063
read1146	COBINAMIDEKIN-RXN
read1147	2.7.1.156-RXN
read1148	RXN0-5116
read1149	RIBULOKIN-RXN
read1150	RXN0-4341
read1151	RXN-11364
read1152	XYLULOKIN-RXN
read1153	RXN0-4621
read1154	RXN-12960
read1155	RXN-15297
read1156	ADENOSINE-KINASE-RXN
read1157	DURIDKI-RXN
read1158	THYKI-RXN
read1159	NAD-KIN-RXN
read1160	DEPHOSPHOCOAKIN-RXN
read1161	ADENYLYLSULFKIN-RXN
read1162	RIBOFLAVINKIN-RXN
read1163	RXN-18510
read1164	ERYTHRITOL-KINASE-RXN
read1165	GLYCERONE-KINASE-RXN
read1166	GLYCEROL-KIN-RXN
read1167	GLY3KIN-RXN
read1168	PANTOTHENATE-KIN-RXN
read1169	PNKIN-RXN
read1170	PYRAMKIN-RXN
read1171	PYRIDOXKIN-RXN
read1172	HOMOSERKIN-RXN
read1173	RXN-19915
read1174	FRUCTOKINASE-RXN
read1175	RXN-14207
read1176	PEPDEPHOS-RXN
read1177	RXN-14192
read1178	RXN-14117
read1179	DEOXYGLUCONOKIN-RXN
read1180	D-RIBULOKIN-RXN
read1181	URIDINEKIN-RXN
read1182	URKI-RXN
read1183	OHMETPYRKIN-RXN
read1184	RHAMNULOKIN-RXN
read1185	THIAZOLSYN3-RXN
read1186	FUCULOKIN-RXN
read1187	LYXK-RXN
read1188	1PFRUCTPHOSN-RXN
read1189	DEHYDDEOXGALACTKIN-RXN
read1190	N-ACETYLGLUCOSAMINE-KINASE-RXN
read1191	GALACTOKIN-RXN
read1192	2.7.1.63-RXN
read1193	UNDECAPRENOL-KINASE-RXN
read1194	SHIKIMATE-KINASE-RXN
read1195	STREPTOMYCIN-6-KINASE-RXN
read1196	GLUCOSAMINE-KINASE-RXN
read1197	PSEUDOURIDINE-KINASE-RXN
read1198	2.7.1.90-RXN
read1199	5-DEHYDRO-2-DEOXYGLUCONOKINASE-RXN
read1200	KANAMYCIN-KINASE-RXN
read1201	PROTEIN-KINASE-RXN
read1202	2.7.13.3-RXN
read1203	RXN8J2-140
read1204	ACETATEKIN-RXN
read1205	PROPKIN-RXN
read1206	GLUTKIN-RXN
read1207	CARBAMATE-KINASE-RXN
read1208	PHOSGLYPHOS-RXN
read1209	ASPARTATEKIN-RXN
read1210	BUTYRATE-KINASE-RXN
read1211	RXN-15005
read1212	ACETYLGLUTKIN-RXN
read1213	2.7.3.9-RXN
read1214	POLYPHOSPHATE-KINASE-RXN
read1215	RXN-7913
read1216	RXN-11832
read1217	RXN-12002
read1218	THI-P-KIN-RXN
read1219	RXN0-1401
read1220	ADENYL-KIN-RXN
read1221	DADPKIN-RXN
read1222	NUCLEOSIDE-DIP-KIN-RXN
read1223	UDPKIN-RXN
read1224	CDPKIN-RXN
read1225	GDPKIN-RXN
read1226	DUDPKIN-RXN
read1227	RXN-14228
read1228	DCDPKIN-RXN
read1229	RXN-14120
read1230	DTDPKIN-RXN
read1231	DGDPKIN-RXN
read1232	PYRIMSYN3-RXN
read1233	GUANYL-KIN-RXN
read1234	DTMPKI-RXN
read1235	PRPPSYN-RXN
read1236	THIAMIN-PYROPHOSPHOKINASE-RXN
read1237	RXN-15733
read1238	H2PTERIDINEPYROPHOSPHOKIN-RXN
read1239	GDPPYPHOSKIN-RXN
read1240	GTPPYPHOSKIN-RXN
read1241	GALACTURIDYLYLTRANS-RXN
read1242	2.7.7.13-RXN
read1243	2.7.7.15-RXN
read1244	NICONUCADENYLYLTRAN-RXN
read1245	POLYNUCLEOTIDE-ADENYLYLTRANSFERASE-RXN
read1246	FADSYN-RXN
read1247	RXN-18511
read1248	NAG1P-URIDYLTRANS-RXN
read1249	DTDPGLUCOSEPP-RXN
read1250	GLUC1PADENYLTRANS-RXN
read1251	PANTEPADENYLYLTRAN-RXN
read1252	2.7.7.33-RXN
read1253	CPM-KDOSYNTH-RXN
read1254	2.7.7.39-RXN
read1255	RXN-12720
read1256	SULFATE-ADENYLYLTRANS-RXN
read1257	RXN0-5515
read1258	CDPDIGLYSYN-RXN
read1259	GSADENYLATION-RXN
read1260	RXN-9990
read1261	RNA-DIRECTED-DNA-POLYMERASE-RXN
read1262	ATP-ADENYLYLTRANSFERASE-RXN
read1263	RXN0-6482
read1264	TRNA-NUCLEOTIDYLTRANSFERASE-RXN
read1265	RXN0-6481
read1266	DHBAMPLIG-RXN
read1267	URITRANS-RXN
read1268	DNA-DIRECTED-RNA-POLYMERASE-RXN
read1269	2.7.7.60-RXN
read1270	2.7.7.61-RXN
read1271	COBINPGUANYLYLTRANS-RXN
read1272	RXN0-5359
read1273	RXN-8077
read1274	DNA-DIRECTED-DNA-POLYMERASE-RXN
read1275	RXN0-4342
read1276	RXN-11363
read1277	TRNA-CYTIDYLYLTRANSFERASE-RXN
read1278	RXN-8344
read1279	RXN0-6254
read1280	RXN-16456
read1281	RXN-16427
read1282	RXN0-262
read1283	2.7.7.8-RXN
read1284	RXN-13760
read1285	RXN-14338
read1286	RXN-14569
read1287	GLUC1PURIDYLTRANS-RXN
read1288	TEICHOICSYN4-RXN
read1289	RXN-8975
read1290	PHOSNACMURPENTATRANS-RXN
read1291	RXN-11347
read1292	PGLYCEROLTRANSI-RXN
read1293	2.7.8.24-RXN
read1294	RXN-19303
read1295	RXN-19318
read1296	RXN-19297
read1297	RXN-19307
read1298	RXN-19304
read1299	COBALAMIN5PSYN-RXN
read1300	RXN-19308
read1301	RXN-19305
read1302	COBALAMINSYN-RXN
read1303	RXN-19302
read1304	RXN-19296
read1305	RXN-8078
read1306	GLCNACPTRANS-RXN
read1307	RXN-17957
read1308	RXN-17954
read1309	RXN0-6732
read1310	RXN-8141
read1311	PHOSPHAGLYPSYN-RXN
read1312	2.7.8.6-RXN
read1313	RXN-19493
read1314	RXN-16759
read1315	RXN-19477
read1316	HOLO-ACP-SYNTH-RXN
read1317	RXN-10994
read1318	RXN-15889
read1319	ENTDB-RXN
read1320	RXN-10674
read1321	PHOSPHASERSYN-RXN
read1322	PYRUVATEORTHOPHOSPHATE-DIKINASE-RXN
read1323	PEPSYNTH-RXN
read1324	2.7.9.3-RXN
read1325	THIOSULFATE-SULFURTRANSFERASE-RXN
read1326	RXN0-6359
read1327	RXN-19040
read1328	THIAZOLSYN2-RXN
read1329	RXN-18694
read1330	RXN-8342
read1331	MERCAPYSTRANS-RXN
read1332	2.8.1.6-RXN
read1333	RXN-9787
read1334	RXN-20037
read1335	RXN-12588
read1336	RXN-14385
read1337	RXN-15881
read1338	RXN0-949
read1339	RXN-14957
read1340	RXN-14950
read1341	RXN-14959
read1342	R11-RXN
read1343	PROPIONATE-COA-TRANSFERASE-RXN
read1344	PROPIONLACT-RXN
read1345	RXN-15723
read1346	RXN-15724
read1347	LACCOA-RXN
read1348	CITTRANS-RXN
read1349	2.8.3.10-RXN
read1350	RXN0-1382
read1351	RXN-19490
read1352	RXN-19897
read1353	2.8.3.17-RXN
read1354	RXN-19895
read1355	RXN-8807
read1356	RXN0-7075
read1357	RXN-8966
read1358	RXN-14935
read1359	RXN-8987
read1360	3-OXOACID-COA-TRANSFERASE-RXN
read1361	RXNI-2
read1362	RXN-10085
read1363	3-OXOADIPATE-COA-TRANSFERASE-RXN
read1364	R8-RXN
read1365	ACECOATRANS-RXN
read1366	RXN-15727
read1367	ACETOACETYL-COA-TRANSFER-RXN
read1368	2.8.3.9-RXN
read1369	RXN0-5063
read1370	RXN0-6366
read1371	RXN-14531
read1372	2.9.1.1-RXN
read1373	RXN-2102
read1374	RXN-19782
read1375	GLUCONOLACT-RXN
read1376	RXN-8783
read1377	RXN-10083
read1378	3-OXOADIPATE-ENOL-LACTONASE-RXN
read1379	RXN-16637
read1380	AMINOCYL-TRNA-HYDROLASE-RXN
read1381	RXN-12579
read1382	RXN-12086
read1383	TRIACYLGLYCEROL-LIPASE-RXN
read1384	6PGLUCONOLACT-RXN
read1385	RXN-12430
read1386	RXN0-6952
read1387	PHOSPHOLIPASE-A1-RXN
read1388	RXN-16139
read1389	RXN-15067
read1390	RXN-17736
read1391	PHOSPHOLIPASE-A2-RXN
read1392	RXN-15068
read1393	RXN-15065
read1394	RXN0-6725
read1395	RXN-16138
read1396	RXN-17735
read1397	CEPHALOSPORIN-C-DEACETYLASE-RXN
read1398	RXN-9868
read1399	RXN-9857
read1400	CARBOXYMETHYLENEBUTENOLIDASE-RXN
read1401	RXN-9890
read1402	RXN-9887
read1403	DIENELACHYDRO-RXN
read1404	RXN-15035
read1405	LYSOPHOSPHOLIPASE-RXN
read1406	RXN-19312
read1407	RXN-13181
read1408	RXN-13182
read1409	MCPMETEST-RXN
read1410	3.1.1.75-RXN
read1411	RXN-11483
read1412	3.1.11.2-RXN
read1413	RXN0-2605
read1414	3.1.11.6-RXN
read1415	RXN-15047
read1416	3.1.13.3-RXN
read1417	RXN0-6483
read1418	RXN0-6484
read1419	3.1.13.5-RXN
read1420	S-FORMYLGLUTATHIONE-HYDROLASE-RXN
read1421	RXN-9550
read1422	RXN-10727
read1423	RXN-7902
read1424	RXN-13011
read1425	RXN-9551
read1426	RXN-12973
read1427	RXN-9548
read1428	3.1.2.14-RXN
read1429	RXN-9555
read1430	RXN-17108
read1431	RXN-9549
read1432	RXN-10708
read1433	RXN-18840
read1434	ACYL-COA-HYDROLASE-RXN
read1435	3.1.2.21-RXN
read1436	GLYOXII-RXN
read1437	RXN-7919
read1438	3.1.21.2-RXN
read1439	3.1.21.3-RXN
read1440	3.1.21.4-RXN
read1441	3.1.21.5-RXN
read1442	3.1.22.4-RXN
read1443	3.1.26.11-RXN
read1444	RXN0-6523
read1445	3.1.26.12-RXN
read1446	RXN0-6521
read1447	RXN0-6478
read1448	RXN0-6522
read1449	RXN0-6485
read1450	3.1.26.3-RXN
read1451	3.1.26.4-RXN
read1452	RXN0-6480
read1453	3.1.26.5-RXN
read1454	3.1.26.8-RXN
read1455	ALKAPHOSPHA-RXN
read1456	RXN-5822
read1457	RXN-8748
read1458	F16BDEPHOS-RXN
read1459	TREHALOSEPHOSPHA-RXN
read1460	RXN1G-1438
read1461	RXN1G-1435
read1462	RXN1G-1439
read1463	RXN1G-1436
read1464	RXN1G-1437
read1465	HISTIDPHOS-RXN
read1466	3.1.3.16-RXN
read1467	GPH-RXN
read1468	ACID-PHOSPHATASE-RXN
read1469	SUGAR-PHOSPHATASE-RXN
read1470	RXN-10954
read1471	RXN-10949
read1472	RXN-7253
read1473	MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN
read1474	RXN0-5408
read1475	RXN-10952
read1476	RXN-10953
read1477	RXN-7241
read1478	PGPPHOSPHA-RXN
read1479	RXN-13313
read1480	PSERPHOSPHA-RXN
read1481	RXN0-5114
read1482	SEDOHEPTULOSE-BISPHOSPHATASE-RXN
read1483	4-NITROPHENYLPHOSPHATASE-RXN
read1484	KDO-8PPHOSPHAT-RXN
read1485	PROTEIN-TYROSINE-PHOSPHATASE-RXN
read1486	RXN-7609
read1487	RXN-14227
read1488	RXN-14025
read1489	RXN-14026
read1490	5-NUCLEOTID-RXN
read1491	AMP-DEPHOSPHORYLATION-RXN
read1492	RXN-7607
read1493	XMPXAN-RXN
read1494	RXN-5841
read1495	RXN-14090
read1496	3-NUCLEOTID-RXN
read1497	RXN-14115
read1498	RXN-14126
read1499	RXN-14124
read1500	325-BISPHOSPHATE-NUCLEOTIDASE-RXN
read1501	R229-RXN
read1502	RXN-19322
read1503	RXN-19314
read1504	RXN-19326
read1505	RXN-19323
read1506	RXN-19319
read1507	RXN-19315
read1508	RXN-8770
read1509	RXN-19324
read1510	RXN-19320
read1511	RXN-19313
read1512	RXN-16788
read1513	RXN-19310
read1514	RXN0-4361
read1515	RXN-11365
read1516	RXN0-3741
read1517	RXN-14161
read1518	RXN-14142
read1519	THYMIDYLATE-5-PHOSPHATASE-RXN
read1520	RXN0-5292
read1521	RXN-14143
read1522	RXN-14475
read1523	RXN-14112
read1524	RXN-14091
read1525	RXN-14064
read1526	CYCPHOSDIESTER-RXN
read1527	RXN-14113
read1528	RXN-17737
read1529	RXN-17734
read1530	PHOSPHOLIPASE-C-RXN
read1531	RXN-17738
read1532	RXN-17750
read1533	RXN-14073
read1534	GLYCPDIESTER-RXN
read1535	RXN-14160
read1536	RXN-14136
read1537	RXN0-6710
read1538	DGTPTRIPHYDRO-RXN
read1539	ARYLSULFAT-RXN
read1540	3.1.6.12-RXN
read1541	3.1.6.14-RXN
read1542	RXN-11570
read1543	CHOLINE-SULFATASE-RXN
read1544	CEREBROSIDE-SULFATASE-RXN
read1545	RXN0-6427
read1546	PPGPPSYN-RXN
read1547	PHOSPHONOACETALDEHYDE-HYDROLASE-RXN
read1548	3.11.1.2-RXN
read1549	RXN0-5181
read1550	RXN-1823
read1551	ALPHA-AMYL-RXN
read1552	3.2.1.1-RXN
read1553	3.2.1.10-RXN
read1554	ENDOGLYCOSYLCERAMIDASE-RXN
read1555	3.2.1.139-RXN
read1556	RXN-14370
read1557	3.2.1.141-RXN
read1558	3.2.1.17-RXN
read1559	RXN-12174
read1560	RXN0-5001
read1561	RXN-12402
read1562	3.2.1.18-RXN
read1563	RXN-16512
read1564	RXN-16485
read1565	RXN-14021
read1566	RXN-12177
read1567	RXN-14281
read1568	MALTODEXGLUCOSID-RXN
read1569	RXN-14282
read1570	RXN-14283
read1571	RXN0-5183
read1572	RXN-15910
read1573	RXN-10769
read1574	RXN18C3-14
read1575	RXN-18846
read1576	RXN-13602
read1577	RXN-10773
read1578	RXN-9674
read1579	RXN-14179
read1580	RXN-13603
read1581	RXN-8036
read1582	3.2.1.21-RXN
read1583	RXN-5341
read1584	RXN-12088
read1585	ALPHAGALACTOSID-RXN
read1586	RXN-17830
read1587	RXN-11501
read1588	3.2.1.23-RXN
read1589	RXN-12400
read1590	KETOLACTOSE-RXN
read1591	RXN-12398
read1592	RXN-19765
read1593	RXN-12399
read1594	3.2.1.24-RXN
read1595	RXN-18913
read1596	3.2.1.25-RXN
read1597	3.2.1.48-RXN
read1598	RXN-9985
read1599	TREHALA-RXN
read1600	BETA-GLUCURONID-RXN
read1601	RXN-15289
read1602	RXN-15291
read1603	3.2.1.35-RXN
read1604	RXN-11620
read1605	RXN-11618
read1606	3.2.1.37-RXN
read1607	RXN-2043
read1608	RXN-16248
read1609	RXN-13788
read1610	RXN-16249
read1611	RXN-14574
read1612	3.2.1.40-RXN
read1613	QUERCITRINASE-RXN
read1614	RXN-16250
read1615	RXN-12302
read1616	RXN-1824
read1617	GLUCOSYLCERAMIDASE-RXN
read1618	3.2.1.50-RXN
read1619	RXN-19378
read1620	ALPHA-L-FUCOSIDASE-RXN
read1621	RXN-19379
read1622	3.2.1.52-RXN
read1623	RXN-12625
read1624	RXN-12626
read1625	RXN0-5226
read1626	RXN-18082
read1627	RXN-19757
read1628	3.2.1.55-RXN
read1629	RXN-19758
read1630	RXN-19769
read1631	3.2.1.78-RXN
read1632	3.2.1.8-RXN
read1633	3.2.1.80-RXN
read1634	RXN-1841
read1635	LACTOSE6P-HYDROXY-RXN
read1636	6-PHOSPHO-BETA-GALACTOSIDASE-RXN
read1637	RXN0-6994
read1638	RXN0-7002
read1639	RXN0-5295
read1640	6-PHOSPHO-BETA-GLUCOSIDASE-RXN
read1641	RXN0-5297
read1642	3.2.1.89-RXN
read1643	TRE6PHYDRO-RXN
read1644	3.2.1.99-RXN
read1645	RXN0-363
read1646	PURINE-NUCLEOSIDASE-RXN
read1647	RXN0-366
read1648	RXN0-5189
read1649	3.2.2.21-RXN
read1650	RXN-18435
read1651	3.2.2.23-RXN
read1652	RXN0-2584
read1653	RXN-12346
read1654	AMP-NUCLEOSID-RXN
read1655	RIBOSYLPYRIMIDINE-NUCLEOSIDASE-RXN
read1656	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN
read1657	ADENOSYLHOMOCYSTEINASE-RXN
read1658	RXNMETA-12671
read1659	3.4.11.1-RXN
read1660	3.4.11.2-RXN
read1661	RXN-17876
read1662	RXN-17873
read1663	RXN-17877
read1664	RXN-17874
read1665	3.4.11.18-RXN
read1666	RXN-17878
read1667	RXN-17875
read1668	3.4.11.19-RXN
read1669	3.4.11.21-RXN
read1670	3.4.11.4-RXN
read1671	3.4.11.5-RXN
read1672	3.4.11.9-RXN
read1673	3.4.13.19-RXN
read1674	RXN66-337
read1675	RXN-15682
read1676	3.4.13.21-RXN
read1677	3.4.13.22-RXN
read1678	3.4.13.9-RXN
read1679	3.4.14.11-RXN
read1680	3.4.14.4-RXN
read1681	3.4.14.5-RXN
read1682	RXN-19946
read1683	3.4.15.1-RXN
read1684	3.4.15.5-RXN
read1685	RXN-19253
read1686	RXN-11351
read1687	RXN-11065
read1688	3.4.16.4-RXN
read1689	RXN-16659
read1690	RXN-16649
read1691	RXN-11302
read1692	RXN-19249
read1693	RXN-19256
read1694	3.4.17.8-RXN
read1695	3.4.17.11-RXN
read1696	3.4.17.13-RXN
read1697	RXN0-5227
read1698	RXN-16664
read1699	3.4.17.19-RXN
read1700	ACYLAMINOACYL-PEPTIDASE-RXN
read1701	RXN-17893
read1702	RXN-17892
read1703	3.4.19.11-RXN
read1704	RXN-19578
read1705	RXN-19604
read1706	RXN-12618
read1707	RXN-19574
read1708	RXN-19607
read1709	RXN-19627
read1710	RXN-19602
read1711	RXN-13675
read1712	RXN-19732
read1713	RXN-6641
read1714	RXN-19608
read1715	RXN-19572
read1716	PYROGLUTAMYL-PEPTIDASE-I-RXN
read1717	3.4.19.5-RXN
read1718	RXN0-3241
read1719	3.4.21.102-RXN
read1720	3.4.21.105-RXN
read1721	3.4.21.107-RXN
read1722	3.4.21.116-RXN
read1723	3.4.21.26-RXN
read1724	3.4.21.50-RXN
read1725	3.4.21.53-RXN
read1726	3.4.21.83-RXN
read1727	3.4.21.88-RXN
read1728	3.4.21.89-RXN
read1729	3.4.21.92-RXN
read1730	3.4.22.40-RXN
read1731	RXN-11146
read1732	RXN-17362
read1733	3.4.23.43-RXN
read1734	3.4.24.70-RXN
read1735	RXN-12014
read1736	RXN-11698
read1737	3.4.25.1-RXN
read1738	RXN-11136
read1739	FORMYLTHFDEFORMYL-RXN
read1740	RXN1G-2
read1741	RXN0-7001
read1742	RXN-11313
read1743	RXN-11318
read1744	UDPACYLGLCNACDEACETYL-RXN
read1745	RXN-17099
read1746	PENICILLIN-AMIDASE-RXN
read1747	RXN1G-186
read1748	RXN-14640
read1749	RXN-14429
read1750	ACETYLORNDEACET-RXN
read1751	RXN-7933
read1752	SUCCDIAMINOPIMDESUCC-RXN
read1753	NICOTINAMID-RXN
read1754	RXN-17388
read1755	CHOLOYLGLYCINE-HYDROLASE-RXN
read1756	3.5.1.80-RXN
read1757	NAG6PDEACET-RXN
read1758	3.5.1.26-RXN
read1759	RXN0-5225
read1760	3.4.24.32-RXN
read1761	RXN-14267
read1762	RXN-16938
read1763	HIPPURATE-HYDROLASE-RXN
read1764	GUANIDINOBUTANAMIDE-NH3-RXN
read1765	RXN-14727
read1766	RXN-14728
read1767	AMIDASE-RXN
read1768	RXNN-404
read1769	RXN-17608
read1770	R311-RXN
read1771	PYRAZIN-RXN
read1772	NMNAMIDOHYDRO-RXN
read1773	CHEBDEAMID-RXN
read1774	FORMAMIDASE-RXN
read1775	UREASE-RXN
read1776	N-CARBAMOYLPUTRESCINE-AMIDASE-RXN
read1777	3.5.1.81-RXN
read1778	3.5.1.87-RXN
read1779	3.5.1.27-RXN
read1780	3.5.1.88-RXN
read1781	RXN-17150
read1782	ARYLFORMAMIDASE-RXN
read1783	CREATININASE-RXN
read1784	3.5.2.14-RXN
read1785	3.5.2.17-RXN
read1786	DIHYDROPYRIMIDINASE-RXN
read1787	RXN-11217
read1788	RXN-11211
read1789	DIHYDROOROT-RXN
read1790	ALLANTOINASE-RXN
read1791	BETA-LACTAMASE-RXN
read1792	IMIDAZOLONEPROPIONASE-RXN
read1793	5-OXOPROLINASE-ATP-HYDROLYSING-RXN
read1794	RXN-34
read1795	ARGINASE-RXN
read1796	AGMATIN-RXN
read1797	AGMATINE-DEIMINASE-RXN
read1798	DIMETHYLARGININASE-RXN
read1799	SUCCARGDIHYDRO-RXN
read1800	URUR-RXN
read1801	ALLANTOICASE-RXN
read1802	ARGININE-DEIMINASE-RXN
read1803	FORMIMINOGLUTAMASE-RXN
read1804	ALLANTOATE-DEIMINASE-RXN
read1805	RXN-14129
read1806	CYTDEAM-RXN
read1807	RXN-14197
read1808	IMPCYCLOHYDROLASE-RXN
read1809	DCMP-DEAMINASE-RXN
read1810	RXN-14118
read1811	DCTP-DEAM-RXN
read1812	GTP-CYCLOHYDRO-I-RXN
read1813	HISTCYCLOHYD-RXN
read1814	ADENINE-DEAMINASE-RXN
read1815	GTP-CYCLOHYDRO-II-RXN
read1816	RIBOFLAVINSYNDEAM-RXN
read1817	S-ADENOSYLHOMOCYSTEINE-DEAMINASE-RXN
read1818	RXN-15261
read1819	GUANINE-DEAMINASE-RXN
read1820	RXN-10035
read1821	RXN-13997
read1822	ADDALT-RXN
read1823	ADENODEAMIN-RXN
read1824	CYTIDEAM2-RXN
read1825	CYTIDEAM-RXN
read1826	METHENYLTHFCYCLOHYDRO-RXN
read1827	3.5.5.1-RXN
read1828	RXN-1404
read1829	RXN-17607
read1830	RXN-18229
read1831	RXN-15127
read1832	RXN-15123
read1833	THIAMINASE-RXN
read1834	RXN-12613
read1835	GLUCOSAMINE-6-P-DEAMIN-RXN
read1836	INORGPYROPHOSPHAT-RXN
read1837	EXOPOLYPHOSPHATASE-RXN
read1838	RXN0-1441
read1839	NADPYROPHOSPHAT-RXN
read1840	RXN0-4401
read1841	DUTP-PYROP-RXN
read1842	CDPDIGLYPYPHOSPHA-RXN
read1843	UNDECAPRENYL-DIPHOSPHATASE-RXN
